timestamp,mac,index,imu_timestamp,x,y,z
1743202828967,B0:4A:6A:49:5A:61,1978,1743202828229,-4.2880154,-3.1483753,3.2632968
1743202828983,B0:4A:6A:49:5A:61,1979,1743202828249,-5.011064,-3.1004913,3.4572272
1743202829008,B0:4A:6A:49:5A:61,1980,1743202828270,-7.043741,-3.560178,3.3758245
1743202829023,B0:4A:6A:49:5A:61,1981,1743202828289,-6.397307,-4.256891,2.9712043
1743202829077,B0:4A:6A:49:5A:61,1982,1743202828310,-6.301539,-5.5138464,1.2952632
1743202829080,B0:4A:6A:49:5A:61,1983,1743202828331,-8.686164,-7.735666,1.9752164
1743202829090,B0:4A:6A:49:5A:61,1984,1743202828349,-8.121132,-8.552089,1.079785
1743202829105,B0:4A:6A:49:5A:61,1985,1743202828369,-9.437943,-8.12592,-0.31364042
1743202829133,B0:4A:6A:49:5A:61,1986,1743202828389,-9.744401,-8.647857,-0.20111294
1743202829149,B0:4A:6A:49:5A:61,1987,1743202828411,-9.069236,-9.174581,1.7477672
1743202829168,B0:4A:6A:49:5A:61,1988,1743202828432,-8.171411,-9.057265,1.8028339
1743202829186,B0:4A:6A:49:5A:61,1989,1743202828450,-7.699753,-11.056423,1.8243817
1743202829203,B0:4A:6A:49:5A:61,1990,1743202828469,-7.383718,-12.373235,1.8219875
1743202829228,B0:4A:6A:49:5A:61,1991,1743202828490,-6.327875,-11.7268,2.2625206
1743202829244,B0:4A:6A:49:5A:61,1992,1743202828510,-3.1627405,-9.564836,0.21308395
1743202829265,B0:4A:6A:49:5A:61,1993,1743202828530,-1.7860745,-8.801085,-0.1436521
1743202829288,B0:4A:6A:49:5A:61,1994,1743202828550,-4.4436383,-10.788273,0.89543146
1743202829306,B0:4A:6A:49:5A:61,1995,1743202828571,-5.6910176,-10.546458,-1.1875241
1743202829323,B0:4A:6A:49:5A:61,1996,1743202828590,-11.475409,-10.3932295,-2.231396
1743202829345,B0:4A:6A:49:5A:61,1997,1743202828610,-7.089231,-8.118738,-2.6408045
1743202829367,B0:4A:6A:49:5A:61,1998,1743202828631,-3.1507695,-8.937555,-1.3383588
1743202829386,B0:4A:6A:49:5A:61,1999,1743202828651,-1.5155296,-11.063606,-0.9911995
1743202829407,B0:4A:6A:49:5A:61,2000,1743202828671,-0.050278235,-11.219229,-1.8626889
1743202829426,B0:4A:6A:49:5A:61,2001,1743202828691,-0.48602295,-11.417948,-3.1292217
1743202829449,B0:4A:6A:49:5A:61,2002,1743202828710,-1.8555063,-10.9582615,-4.015076
1743202829464,B0:4A:6A:49:5A:61,2003,1743202828731,-2.944868,-11.025299,-3.8977604
1743202829486,B0:4A:6A:49:5A:61,2004,1743202828751,-2.6048915,-10.4171715,-3.3542767
1743202829509,B0:4A:6A:49:5A:61,2005,1743202828771,-1.2210429,-9.617508,-2.4157495
1743202829527,B0:4A:6A:49:5A:61,2006,1743202828791,-1.2689269,-9.485827,-2.171541
1743202829548,B0:4A:6A:49:5A:61,2007,1743202828811,-1.292869,-9.543288,-2.540248
1743202829568,B0:4A:6A:49:5A:61,2008,1743202828832,-1.8722657,-11.386824,-2.693477
1743202829587,B0:4A:6A:49:5A:61,2009,1743202828851,-1.9273324,-11.281479,-2.4013844
1743202829609,B0:4A:6A:49:5A:61,2010,1743202828871,-1.0893618,-10.802638,-1.0510546
1743202829630,B0:4A:6A:49:5A:61,2011,1743202828891,-0.62488663,-10.012551,-1.7597382
1743202829649,B0:4A:6A:49:5A:61,2012,1743202828911,-0.5674258,-9.931149,-1.9632454
1743202829669,B0:4A:6A:49:5A:61,2013,1743202828931,-0.81163436,-10.656591,-2.1930888
1743202829683,B0:4A:6A:49:5A:61,2014,1743202828951,-1.2689269,-11.446678,-2.755726
1743202829719,B0:4A:6A:49:5A:61,2015,1743202828972,-1.1683705,-10.8624935,-2.7605145
1743202829733,B0:4A:6A:49:5A:61,2016,1743202828992,-0.8690952,-10.232818,-2.645593
1743202829745,B0:4A:6A:49:5A:61,2017,1743202829012,-0.85473,-9.471462,-2.566584
1743202829768,B0:4A:6A:49:5A:61,2018,1743202829033,-1.0079589,-9.64145,-2.3702598
1743202829787,B0:4A:6A:49:5A:61,2019,1743202829053,-1.1899183,-10.15381,-2.2170308
1743202829806,B0:4A:6A:49:5A:61,2020,1743202829072,-1.2378023,-10.280702,-2.3822308
1743202829831,B0:4A:6A:49:5A:61,2021,1743202829092,-1.1228806,-9.94312,-2.2457612
1743202829850,B0:4A:6A:49:5A:61,2022,1743202829112,-1.091756,-10.09156,-2.0685902
1743202829868,B0:4A:6A:49:5A:61,2023,1743202829133,-1.472434,-10.405201,-2.6910827
1743202829888,B0:4A:6A:49:5A:61,2024,1743202829153,-1.6448165,-10.230424,-3.13401
1743202829909,B0:4A:6A:49:5A:61,2025,1743202829175,-1.2258313,-9.825804,-2.9783869
1743202829932,B0:4A:6A:49:5A:61,2026,1743202829192,-0.82121116,-9.526528,-2.0614076
1743202829950,B0:4A:6A:49:5A:61,2027,1743202829213,-1.1779473,-9.969456,-2.4253263
1743202829969,B0:4A:6A:49:5A:61,2028,1743202829233,-1.6304513,-11.365275,-2.7222073
1743202829988,B0:4A:6A:49:5A:61,2029,1743202829253,-2.2050598,-12.401965,-3.0597897
1743202830015,B0:4A:6A:49:5A:61,2030,1743202829273,-3.1962593,-13.654132,-2.9831753
1743202830031,B0:4A:6A:49:5A:61,2031,1743202829293,-3.2824504,-13.050794,-2.8778305
1743202830051,B0:4A:6A:49:5A:61,2032,1743202829314,-3.064578,-10.127473,-0.62009823
1743202830069,B0:4A:6A:49:5A:61,2033,1743202829335,-2.8993783,-10.024523,-0.17717093
1743202830090,B0:4A:6A:49:5A:61,2034,1743202829353,-2.0278888,-10.2974615,0.4357447
1743202830112,B0:4A:6A:49:5A:61,2035,1743202829373,-1.7357962,-10.323798,1.4987702
1743202830132,B0:4A:6A:49:5A:61,2036,1743202829392,-2.0614076,-9.727641,2.1667526
1743202830153,B0:4A:6A:49:5A:61,2037,1743202829416,-2.1883004,-8.848969,2.0925324
1743202830168,B0:4A:6A:49:5A:61,2038,1743202829434,-2.1739352,-7.8865004,1.8100165
1743202830190,B0:4A:6A:49:5A:61,2039,1743202829454,-2.2146366,-7.275979,1.922544
1743202830213,B0:4A:6A:49:5A:61,2040,1743202829474,-2.3415294,-7.1945763,1.7956513
1743202830225,B0:4A:6A:49:5A:61,2041,1743202829493,-2.908955,-6.4164605,1.283292
1743202830251,B0:4A:6A:49:5A:61,2042,1743202829515,-3.7804444,-6.1076083,1.0247183
1743202830274,B0:4A:6A:49:5A:61,2043,1743202829535,-4.6710877,-6.184223,1.364695
1743202830292,B0:4A:6A:49:5A:61,2044,1743202829555,-5.0421886,-6.7013707,1.1563994
1743202830363,B0:4A:6A:49:5A:61,2045,1743202829574,-5.080496,-6.9647326,0.82121116
1743202830367,B0:4A:6A:49:5A:61,2046,1743202829595,-5.365406,-7.101202,0.7326257
1743202830375,B0:4A:6A:49:5A:61,2047,1743202829615,-5.6766524,-7.017405,1.0845734
1743202830378,B0:4A:6A:49:5A:61,2048,1743202829636,-6.045359,-5.90889,1.8746599
1743202830394,B0:4A:6A:49:5A:61,2049,1743202829656,-5.9400144,-5.291186,1.7645266
1743202830417,B0:4A:6A:49:5A:61,2050,1743202829675,-6.133945,-4.8937483,1.388637
1743202830429,B0:4A:6A:49:5A:61,2051,1743202829695,-6.6367273,-5.497087,0.50996494
1743202830452,B0:4A:6A:49:5A:61,2052,1743202829715,-6.6391215,-6.7372837,0.49559975
1743202830470,B0:4A:6A:49:5A:61,2053,1743202829736,-6.0238113,-7.383718,1.7525556
1743202830494,B0:4A:6A:49:5A:61,2054,1743202829754,-5.556942,-7.2951326,2.0518308
1743202830512,B0:4A:6A:49:5A:61,2055,1743202829775,-5.901707,-7.750031,1.8794483
1743202830530,B0:4A:6A:49:5A:61,2056,1743202829796,-6.5840545,-8.413225,1.0773908
1743202830553,B0:4A:6A:49:5A:61,2057,1743202829815,-6.495469,-7.8865004,1.1779473
1743202830572,B0:4A:6A:49:5A:61,2058,1743202829835,-6.600814,-7.599196,1.4891934
1743202830598,B0:4A:6A:49:5A:61,2059,1743202829854,-6.766014,-7.2711906,1.3982137
1743202830611,B0:4A:6A:49:5A:61,2060,1743202829876,-6.505046,-8.494628,2.528277
1743202830633,B0:4A:6A:49:5A:61,2061,1743202829896,-6.588843,-8.42759,3.3782187
1743202830652,B0:4A:6A:49:5A:61,2062,1743202829915,-6.8186865,-7.8266454,3.6056678
1743202830672,B0:4A:6A:49:5A:61,2063,1743202829937,-6.6654577,-6.7348895,3.5936968
1743202830693,B0:4A:6A:49:5A:61,2064,1743202829955,-6.981492,-5.659893,3.2561142
1743202830714,B0:4A:6A:49:5A:61,2065,1743202829976,-7.0221934,-5.853823,3.1196449
1743202830741,B0:4A:6A:49:5A:61,2066,1743202830003,-6.8210807,-7.141904,3.3446999
1743202830750,B0:4A:6A:49:5A:61,2067,1743202830015,-6.8402343,-7.2592196,3.016694
1743202830768,B0:4A:6A:49:5A:61,2068,1743202830035,-6.411672,-5.8226986,2.0326772
1743202830792,B0:4A:6A:49:5A:61,2069,1743202830054,-5.5138464,-7.041347,0.9792285
1743202830807,B0:4A:6A:49:5A:61,2070,1743202830076,-5.8705826,-8.09719,1.9369092
1743202830828,B0:4A:6A:49:5A:61,2071,1743202830095,-4.936844,-8.552089,2.3223755
1743202830855,B0:4A:6A:49:5A:61,2072,1743202830115,-4.3981485,-8.62152,7.505822
1743202830872,B0:4A:6A:49:5A:61,2073,1743202830138,-5.221754,-11.86327,4.9416323
1743202830889,B0:4A:6A:49:5A:61,2074,1743202830157,-5.109226,-5.604826,3.9911342
1743202830913,B0:4A:6A:49:5A:61,2075,1743202830176,-5.2480903,-7.5680714,3.371036
1743202830932,B0:4A:6A:49:5A:61,2076,1743202830197,-5.461174,-8.432379,3.2609026
1743202830950,B0:4A:6A:49:5A:61,2077,1743202830217,-5.841852,-7.0605006,3.9791632
1743202830997,B0:4A:6A:49:5A:61,2078,1743202830238,-7.067683,-7.038953,4.003105
1743202830999,B0:4A:6A:49:5A:61,2079,1743202830257,-5.932832,-8.611943,3.9576154
1743202831013,B0:4A:6A:49:5A:61,2080,1743202830276,-6.483498,-7.654263,3.881001
1743202831032,B0:4A:6A:49:5A:61,2081,1743202830297,-5.90889,-7.4148426,3.9695864
1743202831050,B0:4A:6A:49:5A:61,2082,1743202830318,-6.155493,-7.144298,3.7373488
1743202831073,B0:4A:6A:49:5A:61,2083,1743202830338,-5.6215854,-6.9503675,3.9983168
1743202831096,B0:4A:6A:49:5A:61,2084,1743202830358,-5.9878983,-7.1586633,4.036624
1743202831110,B0:4A:6A:49:5A:61,2085,1743202830377,-5.647922,-6.8210807,3.928885
1743202831132,B0:4A:6A:49:5A:61,2086,1743202830398,-5.257667,-6.2488666,4.211401
1743202831154,B0:4A:6A:49:5A:61,2087,1743202830418,-4.8482585,-6.691794,3.526659
1743202831173,B0:4A:6A:49:5A:61,2088,1743202830440,-4.2664676,-6.3230867,3.976769
1743202831196,B0:4A:6A:49:5A:61,2089,1743202830457,-5.00867,-7.627927,3.8666358
1743202831232,B0:4A:6A:49:5A:61,2090,1743202830477,-5.1523223,-6.6750345,3.25372
1743202831234,B0:4A:6A:49:5A:61,2091,1743202830498,-4.8745947,-6.4164605,3.98874
1743202831253,B0:4A:6A:49:5A:61,2092,1743202830519,-5.0182467,-5.1259856,4.537012
1743202831272,B0:4A:6A:49:5A:61,2093,1743202830538,-6.2871737,-6.567295,4.1802764
1743202831292,B0:4A:6A:49:5A:61,2094,1743202830559,-5.98311,-6.495469,4.1706996
1743202831313,B0:4A:6A:49:5A:61,2095,1743202830578,-5.9926867,-7.017405,4.606444
1743202831332,B0:4A:6A:49:5A:61,2096,1743202830598,-6.191406,-7.1251445,4.951209
1743202831353,B0:4A:6A:49:5A:61,2097,1743202830618,-6.0860605,-5.803545,4.5441947
1743202831374,B0:4A:6A:49:5A:61,2098,1743202830639,-5.813122,-6.2488666,4.429273
1743202831397,B0:4A:6A:49:5A:61,2099,1743202830658,-6.0525417,-6.4906807,4.9105077
1743202831414,B0:4A:6A:49:5A:61,2100,1743202830678,-6.155493,-6.469133,4.3526587
1743202831434,B0:4A:6A:49:5A:61,2101,1743202830699,-5.8562174,-6.531382,4.5657425
1743202831455,B0:4A:6A:49:5A:61,2102,1743202830719,-5.683835,-6.4284315,4.331111
1743202831473,B0:4A:6A:49:5A:61,2103,1743202830740,-5.801151,-6.789956,4.819528
1743202831496,B0:4A:6A:49:5A:61,2104,1743202830758,-6.2871737,-6.6774287,4.5753193
1743202831515,B0:4A:6A:49:5A:61,2105,1743202830779,-5.6096144,-6.505046,4.357447
1743202831536,B0:4A:6A:49:5A:61,2106,1743202830799,-6.007052,-6.727707,4.3382936
1743202831554,B0:4A:6A:49:5A:61,2107,1743202830820,-6.0956373,-6.8450227,4.223372
1743202831574,B0:4A:6A:49:5A:61,2108,1743202830840,-5.9998693,-6.921637,4.345476
1743202831596,B0:4A:6A:49:5A:61,2109,1743202830860,-6.0836663,-6.181829,4.644751
1743202831632,B0:4A:6A:49:5A:61,2110,1743202830878,-6.0740895,-6.1626754,4.5681367
1743202831634,B0:4A:6A:49:5A:61,2111,1743202830898,-5.971139,-6.5122285,4.453215
1743202831657,B0:4A:6A:49:5A:61,2112,1743202830919,-5.4683566,-6.50744,3.976769
1743202831676,B0:4A:6A:49:5A:61,2113,1743202830940,-5.995081,-6.6630635,4.5872903
1743202831699,B0:4A:6A:49:5A:61,2114,1743202830960,-6.078878,-6.2847795,4.378995
1743202831710,B0:4A:6A:49:5A:61,2115,1743202830977,-5.947197,-6.3542113,4.1611223
1743202831734,B0:4A:6A:49:5A:61,2116,1743202831000,-6.409278,-6.727707,4.5082817
1743202831753,B0:4A:6A:49:5A:61,2117,1743202831020,-5.911284,-6.196194,4.429273
1743202831776,B0:4A:6A:49:5A:61,2118,1743202831041,-6.114791,-6.5696893,4.8506527
1743202831798,B0:4A:6A:49:5A:61,2119,1743202831060,-6.3230867,-6.4020953,5.068525
1743202831820,B0:4A:6A:49:5A:61,2120,1743202831080,-6.0477533,-6.4044895,4.783615
1743202831837,B0:4A:6A:49:5A:61,2121,1743202831100,-6.090849,-6.3206925,4.06296
1743202831856,B0:4A:6A:49:5A:61,2122,1743202831120,-5.645528,-6.931214,3.9719806
1743202831878,B0:4A:6A:49:5A:61,2123,1743202831141,-6.0118403,-6.7444663,4.0414124
1743202831895,B0:4A:6A:49:5A:61,2124,1743202831161,-6.1243677,-6.131551,4.4699745
1743202831916,B0:4A:6A:49:5A:61,2125,1743202831180,-6.5241995,-6.0262055,4.225766
1743202831935,B0:4A:6A:49:5A:61,2126,1743202831200,-5.183447,-5.74369,3.9121256
1743202831953,B0:4A:6A:49:5A:61,2127,1743202831220,-4.9320555,-6.3685765,3.9839516
1743202831978,B0:4A:6A:49:5A:61,2128,1743202831242,-5.650316,-6.7923503,4.271256
1743202831997,B0:4A:6A:49:5A:61,2129,1743202831260,-5.5976434,-6.129156,3.8187518
1743202832016,B0:4A:6A:49:5A:61,2130,1743202831281,-5.2026005,-5.2959743,4.27365
1743202832035,B0:4A:6A:49:5A:61,2131,1743202831300,-6.459556,-8.145074,4.3598413
1743202832055,B0:4A:6A:49:5A:61,2132,1743202831321,-7.0221934,-6.955156,4.5178585
1743202832079,B0:4A:6A:49:5A:61,2133,1743202831342,-5.925649,-6.6271505,3.4572272
1743202832098,B0:4A:6A:49:5A:61,2134,1743202831360,-6.030994,-7.141904,4.4915223
1743202832116,B0:4A:6A:49:5A:61,2135,1743202831381,-6.361394,-7.201759,4.285621
1743202832138,B0:4A:6A:49:5A:61,2136,1743202831402,-5.813122,-6.325481,3.787627
1743202832157,B0:4A:6A:49:5A:61,2137,1743202831421,-6.3829417,-6.7492547,3.8474822
1743202832183,B0:4A:6A:49:5A:61,2138,1743202831442,-6.7372837,-7.5584946,4.000711
1743202832198,B0:4A:6A:49:5A:61,2139,1743202831462,-5.449203,-6.64391,4.537012
1743202832215,B0:4A:6A:49:5A:61,2140,1743202831481,-5.659893,-6.43322,4.7309427
1743202832238,B0:4A:6A:49:5A:61,2141,1743202831502,-6.8306575,-5.7269306,4.4077253
1743202832276,B0:4A:6A:49:5A:61,2142,1743202831522,-5.686229,-6.3781533,3.2609026
1743202832278,B0:4A:6A:49:5A:61,2143,1743202831544,-5.829881,-7.2783732,2.5091233
1743202832302,B0:4A:6A:49:5A:61,2144,1743202831564,-5.353435,-7.548918,4.3119574
1743202832317,B0:4A:6A:49:5A:61,2145,1743202831583,-6.2847795,-6.0980315,4.4460325
1743202832341,B0:4A:6A:49:5A:61,2146,1743202831602,-6.481104,-5.6886234,4.084508
1743202832358,B0:4A:6A:49:5A:61,2147,1743202831623,-5.7604494,-6.871359,3.952827
1743202832377,B0:4A:6A:49:5A:61,2148,1743202831642,-6.1411276,-6.411672,3.8594532
1743202832401,B0:4A:6A:49:5A:61,2149,1743202831661,-6.3230867,-6.622362,3.4883518
1743202832414,B0:4A:6A:49:5A:61,2150,1743202831680,-5.4922986,-7.1730285,3.8881836
1743202832435,B0:4A:6A:49:5A:61,2151,1743202831700,-5.674258,-6.591237,3.9911342
1743202832457,B0:4A:6A:49:5A:61,2152,1743202831722,-5.046977,-6.493075,3.608062
1743202832481,B0:4A:6A:49:5A:61,2153,1743202831743,-5.427655,-6.5481415,3.7804444
1743202832496,B0:4A:6A:49:5A:61,2154,1743202831762,-5.93762,-6.6079965,3.7469256
1743202832518,B0:4A:6A:49:5A:61,2155,1743202831783,-5.3247046,-6.6534867,4.7141833
1743202832538,B0:4A:6A:49:5A:61,2156,1743202831803,-6.0022635,-6.279991,4.074931
1743202832556,B0:4A:6A:49:5A:61,2157,1743202831823,-6.157887,-6.7348895,3.4955344
1743202832579,B0:4A:6A:49:5A:61,2158,1743202831844,-5.7029886,-6.3709707,3.4404678
1743202832598,B0:4A:6A:49:5A:61,2159,1743202831864,-6.3685765,-7.4723034,3.4596214
1743202832621,B0:4A:6A:49:5A:61,2160,1743202831884,-5.7508726,-7.3190746,4.295198
1743202832639,B0:4A:6A:49:5A:61,2161,1743202831903,-5.0661306,-7.007828,4.7189717
1743202832670,B0:4A:6A:49:5A:61,2162,1743202831923,-5.6335564,-6.6893997,4.3406878
1743202832680,B0:4A:6A:49:5A:61,2163,1743202831945,-4.333505,-6.090849,3.964798
1743202832701,B0:4A:6A:49:5A:61,2164,1743202831963,-4.3119574,-6.179435,3.4021606
1743202832719,B0:4A:6A:49:5A:61,2165,1743202831983,-4.2161894,-7.273585,3.9671922
1743202832738,B0:4A:6A:49:5A:61,2166,1743202832004,-4.687847,-7.2951326,4.2880154
1743202832758,B0:4A:6A:49:5A:61,2167,1743202832024,-5.427655,-7.323863,4.489128
1743202832782,B0:4A:6A:49:5A:61,2168,1743202832045,-5.8586116,-6.8665705,5.305551
1743202832801,B0:4A:6A:49:5A:61,2169,1743202832064,-6.715736,-7.589619,5.8945246
1743202832818,B0:4A:6A:49:5A:61,2170,1743202832084,-7.587225,-7.240066,4.936844
1743202832837,B0:4A:6A:49:5A:61,2171,1743202832104,-7.539341,-8.1163435,4.3718123
1743202832860,B0:4A:6A:49:5A:61,2172,1743202832125,-6.670246,-7.1131735,5.511452
1743202832921,B0:4A:6A:49:5A:61,2173,1743202832145,-7.120356,-7.735666,4.7500963
1743202832924,B0:4A:6A:49:5A:61,2174,1743202832164,-6.7564373,-7.881712,4.3263226
1743202832932,B0:4A:6A:49:5A:61,2175,1743202832185,-6.399701,-7.6614456,4.570531
1743202832945,B0:4A:6A:49:5A:61,2176,1743202832205,-6.823475,-8.35337,4.223372
1743202832961,B0:4A:6A:49:5A:61,2177,1743202832224,-7.309498,-9.050082,4.3406878
1743202832979,B0:4A:6A:49:5A:61,2178,1743202832246,-6.540959,-7.3406224,4.0892963
1743202832998,B0:4A:6A:49:5A:61,2179,1743202832264,-6.8091097,-7.323863,3.7541082
1743202833025,B0:4A:6A:49:5A:61,2180,1743202832285,-7.041347,-7.666234,3.8426938
1743202833039,B0:4A:6A:49:5A:61,2181,1743202832306,-6.6510925,-7.513005,3.8355112
1743202833061,B0:4A:6A:49:5A:61,2182,1743202832324,-6.646304,-7.132327,3.4596214
1743202833079,B0:4A:6A:49:5A:61,2183,1743202832346,-6.600814,-6.6654577,3.4763808
1743202833101,B0:4A:6A:49:5A:61,2184,1743202832366,-6.4164605,-6.315904,3.1771057
1743202833119,B0:4A:6A:49:5A:61,2185,1743202832385,-6.0956373,-6.0285997,2.8682537
1743202833143,B0:4A:6A:49:5A:61,2186,1743202832406,-5.781997,-5.78918,2.8419175
1743202833160,B0:4A:6A:49:5A:61,2187,1743202832425,-5.5497594,-5.707777,2.7844565
1743202833182,B0:4A:6A:49:5A:61,2188,1743202832446,-5.281609,-5.6431336,2.7820623
1743202833202,B0:4A:6A:49:5A:61,2189,1743202832466,-5.056554,-5.781997,3.1411927
1743202833226,B0:4A:6A:49:5A:61,2190,1743202832486,-4.805163,-5.8083334,3.4859576
1743202833239,B0:4A:6A:49:5A:61,2191,1743202832506,-4.5992613,-5.011064,3.7181952
1743202833261,B0:4A:6A:49:5A:61,2192,1743202832525,-4.1922474,-3.916914,3.1555579
1743202833279,B0:4A:6A:49:5A:61,2193,1743202832545,-3.9001546,-2.779668,3.028665
1743202833300,B0:4A:6A:49:5A:61,2194,1743202832564,-3.9025488,-3.4572272,3.0550013
1743202833318,B0:4A:6A:49:5A:61,2195,1743202832583,-4.3646297,-7.620744,1.5777789
1743202833337,B0:4A:6A:49:5A:61,2196,1743202832604,-6.5026517,-8.358158,2.9257145
1743202833359,B0:4A:6A:49:5A:61,2197,1743202832626,-8.616732,-6.9024835,3.4356794
1743202833381,B0:4A:6A:49:5A:61,2198,1743202832646,-6.6893997,-5.2145715,3.8426938
1743202833402,B0:4A:6A:49:5A:61,2199,1743202832665,-6.1530986,-5.9663506,4.0581717
1743202833423,B0:4A:6A:49:5A:61,2200,1743202832685,-8.566454,-6.9647326,4.450821
1743202833444,B0:4A:6A:49:5A:61,2201,1743202832706,-6.26802,-6.8905125,4.2760444
1743202833461,B0:4A:6A:49:5A:61,2202,1743202832726,-5.78918,-6.8426285,4.2784386
1743202833482,B0:4A:6A:49:5A:61,2203,1743202832747,-7.165846,-6.4284315,3.8546648
1743202833502,B0:4A:6A:49:5A:61,2204,1743202832766,-6.921637,-5.93762,4.177882
1743202833523,B0:4A:6A:49:5A:61,2205,1743202832787,-7.4507556,-5.9041014,4.2042184
1743202833561,B0:4A:6A:49:5A:61,2206,1743202832806,-7.7189064,-5.741296,3.3494883
1743202833563,B0:4A:6A:49:5A:61,2207,1743202832826,-7.398083,-6.8689647,3.5458126
1743202833582,B0:4A:6A:49:5A:61,2208,1743202832848,-7.3549876,-7.4507556,4.6519337
1743202833600,B0:4A:6A:49:5A:61,2209,1743202832867,-7.132327,-7.091625,4.510676
1743202833630,B0:4A:6A:49:5A:61,2210,1743202832889,-6.658275,-6.6247563,4.1276035
1743202833642,B0:4A:6A:49:5A:61,2211,1743202832908,-6.3829417,-6.8569937,3.799598
1743202833660,B0:4A:6A:49:5A:61,2212,1743202832927,-6.38773,-6.823475,4.036624
1743202833687,B0:4A:6A:49:5A:61,2213,1743202832948,-6.55293,-6.26802,3.5817258
1743202833703,B0:4A:6A:49:5A:61,2214,1743202832967,-6.385336,-6.5361705,3.7229836
1743202833722,B0:4A:6A:49:5A:61,2215,1743202832987,-6.612785,-6.2991447,3.5529952
1743202833742,B0:4A:6A:49:5A:61,2216,1743202833008,-6.1650696,-6.4044895,3.5362358
1743202833760,B0:4A:6A:49:5A:61,2217,1743202833027,-6.220136,-6.615179,4.0294414
1743202833783,B0:4A:6A:49:5A:61,2218,1743202833048,-6.069301,-6.634333,3.5170822
1743202833802,B0:4A:6A:49:5A:61,2219,1743202833068,-5.650316,-6.531382,3.4739866
1743202833821,B0:4A:6A:49:5A:61,2220,1743202833088,-5.6551046,-7.1610575,3.845088
1743202833842,B0:4A:6A:49:5A:61,2221,1743202833108,-6.3949127,-6.835446,4.012682
1743202833865,B0:4A:6A:49:5A:61,2222,1743202833130,-6.1530986,-6.5218053,3.7014358
1743202833886,B0:4A:6A:49:5A:61,2223,1743202833149,-6.3781533,-6.5218053,3.7469256
1743202833904,B0:4A:6A:49:5A:61,2224,1743202833168,-6.4739213,-6.8450227,3.9240966
1743202833923,B0:4A:6A:49:5A:61,2225,1743202833188,-6.385336,-6.8809357,4.084508
1743202833943,B0:4A:6A:49:5A:61,2226,1743202833209,-5.7245364,-6.9360023,3.6248214
1743202833965,B0:4A:6A:49:5A:61,2227,1743202833230,-6.019023,-6.564901,3.560178
1743202833986,B0:4A:6A:49:5A:61,2228,1743202833249,-6.2392898,-6.4858923,3.5625722
1743202834003,B0:4A:6A:49:5A:61,2229,1743202833269,-6.421249,-7.541735,3.9073372
1743202834024,B0:4A:6A:49:5A:61,2230,1743202833291,-5.6551046,-7.524976,4.015076
1743202834044,B0:4A:6A:49:5A:61,2231,1743202833308,-5.403713,-7.5824366,3.6966474
1743202834069,B0:4A:6A:49:5A:61,2232,1743202833330,-5.657499,-7.4028716,3.371036
1743202834091,B0:4A:6A:49:5A:61,2233,1743202833349,-5.6335564,-6.945579,4.3837833
1743202834104,B0:4A:6A:49:5A:61,2234,1743202833370,-5.9807158,-7.2328835,3.4859576
1743202834123,B0:4A:6A:49:5A:61,2235,1743202833389,-6.315904,-7.005434,3.2130187
1743202834144,B0:4A:6A:49:5A:61,2236,1743202833409,-5.8705826,-7.3765354,3.5673606
1743202834200,B0:4A:6A:49:5A:61,2237,1743202833429,-5.535394,-7.36217,3.5649664
1743202834204,B0:4A:6A:49:5A:61,2238,1743202833450,-5.887342,-6.9647326,3.6008794
1743202834209,B0:4A:6A:49:5A:61,2239,1743202833471,-5.415684,-6.5864487,3.5410242
1743202834225,B0:4A:6A:49:5A:61,2240,1743202833492,-5.2121773,-7.350199,3.5936968
1743202834248,B0:4A:6A:49:5A:61,2241,1743202833511,-5.767632,-7.3166804,3.679888
1743202834269,B0:4A:6A:49:5A:61,2242,1743202833531,-5.494693,-6.8569937,3.4237084
1743202834286,B0:4A:6A:49:5A:61,2243,1743202833549,-5.1786585,-6.71813,3.2944214
1743202834305,B0:4A:6A:49:5A:61,2244,1743202833571,-5.499481,-7.1155677,3.3255463
1743202834323,B0:4A:6A:49:5A:61,2245,1743202833590,-5.7628436,-7.299921,3.2489316
1743202834346,B0:4A:6A:49:5A:61,2246,1743202833611,-5.887342,-7.0581064,3.205836
1743202834368,B0:4A:6A:49:5A:61,2247,1743202833630,-5.5641246,-7.180211,3.4213142
1743202834383,B0:4A:6A:49:5A:61,2248,1743202833650,-5.269638,-7.553706,3.0023289
1743202834413,B0:4A:6A:49:5A:61,2249,1743202833672,-5.12838,-7.5704656,2.8802247
1743202834426,B0:4A:6A:49:5A:61,2250,1743202833690,-5.5401826,-7.1730285,3.0478187
1743202834450,B0:4A:6A:49:5A:61,2251,1743202833711,-5.482722,-7.3549876,2.9999347
1743202834467,B0:4A:6A:49:5A:61,2252,1743202833731,-5.3582234,-7.089231,3.1890767
1743202834492,B0:4A:6A:49:5A:61,2253,1743202833752,-5.626374,-7.48188,2.6719291
1743202834506,B0:4A:6A:49:5A:61,2254,1743202833772,-6.0166287,-7.2113357,3.3494883
1743202834525,B0:4A:6A:49:5A:61,2255,1743202833791,-5.482722,-7.192182,2.5115175
1743202834549,B0:4A:6A:49:5A:61,2256,1743202833811,-5.559336,-7.7189064,2.8323407
1743202834568,B0:4A:6A:49:5A:61,2257,1743202833831,-5.140351,-7.120356,2.8203697
