timestamp,x_01,y_01,z_01
1743279853653,-1.243189225,-9.744400875,-0.639850379
1743279853687,-1.8974048,-9.657012250000001,-1.1935096
1743279853720,-2.0733786,-9.555259,-1.9536686
1743279853753,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279853787,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279853820,-1.51912095,-9.532513999999999,-1.13245737
1743279853853,-2.0757728,-9.765948,-2.054225
1743279853887,-1.8806455,-9.4104095,-1.5131355
1743279853920,-1.5107412,-9.528923,-0.8858546
1743279853953,-1.89141935,-9.603143,-0.921767665
1743279853987,-2.3558945000000002,-9.420705,-0.9911995000000001
1743279854020,-2.1388202,-9.390059666666666,-1.5243084
1743279854053,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279854087,-1.99077875,-9.3529485,-1.5059529
1743279854120,-2.1132820666666667,-9.289502666666666,-1.7741034333333332
1743279854153,-1.9560628,-9.557653,-1.6065093
1743279854187,-1.8866309,-9.758766,-1.8986019
1743279854220,-1.80043965,-9.747992,-1.96444245
1743279854253,-1.54426005,-9.9898065,-1.7633295
1743279854287,-1.37906015,-9.7491895,-1.7154455
1743279854320,-1.3144168,-9.818622,-1.3599066
1743279854353,-1.15879365,-9.703699499999999,-1.31561385
1743279854387,-0.7781156,-9.406818,-1.2234371
1743279854420,-0.7613561,-9.840169,-1.328782
1743279854453,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279854487,-0.59495915,-9.6606035,-1.8004397
1743279854520,-0.49799395,-10.036493,-2.0805612
1743279854553,-0.4285621,-10.316615,-1.7956513
1743279854587,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279854620,-0.29209262,-10.625467,-1.7429788
1743279854653,-0.58657944,-10.127473,-2.1787236
1743279854687,-0.59855044,-10.146626,-1.7764976
1743279854720,-0.3854665,-10.30225,-1.496376
1743279854753,-0.4357447,-10.005369,-1.6017209
1743279854787,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279854820,-0.5746084,-9.785102,-1.30484
1743279854853,-0.581791,-9.775525,-0.94810385
1743279854887,-0.50757074,-9.552865,-0.9672575
1743279854920,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279854953,-0.8116343800000001,-9.441534500000001,-1.1552023333333332
1743279854987,-1.1971009,-9.713276,-1.5107412
1743279855020,-1.1899183,-9.694122,-1.5155296
1743279855053,-1.1731589,-9.083601,-1.2186487
1743279855087,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855120,-1.4279418083333333,-9.6033425,-1.5761827750000001
1743279855153,-2.09444768,-10.0824618,-1.1913547740000001
1743279855187,-2.303222,-9.763555,-1.472434
1743279855220,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855253,-2.5318683,-9.5289225,-1.15041395
1743279855287,-2.813187,-9.655815,-1.0534488
1743279855320,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855353,-2.2720973,-10.25676,-0.80684596
1743279855387,-2.195483,-10.149021,-0.7613561
1743279855420,-2.542642,-9.97185,-0.89064306
1743279855453,-2.6839,-10.30225,-1.2090719
1743279855487,-2.00634105,-10.5919485,-1.2928689000000002
1743279855520,-0.39205053875,-10.159795,-1.542763725
1743279855553,0.44532151,-10.0113545,-2.2505496000000003
1743279855587,0.78649525,-10.1490215,-3.0502130000000003
1743279855620,1.2617443,-9.555259,-2.846706
1743279855653,0.800860465,-9.214085,-2.5905262000000002
1743279855687,0.5446808949999999,-9.271546,-1.87705415
1743279855720,-0.080205755,-9.285910999999999,-1.8626889
1743279855753,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855787,-0.6615977333333333,-9.615912,-2.138820133333333
1743279855820,-0.8475474,-9.536105,-2.3199813
1743279855853,-1.010353125,-9.498995,-2.2972364
1743279855887,-1.23540805,-8.9016415,-2.48039305
1743279855920,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855953,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279855987,-1.7764976,-8.616732,-2.7126305
1743279856020,-1.721431,-8.908825,-2.4372973
1743279856053,-2.078167,-8.698134,-2.6264393
1743279856086,-2.4947581,-8.719683,-2.528277
1743279856120,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279856153,-2.360683,-8.935161,-2.3678656
1743279856186,-2.88142165,-8.4611085,-2.6384101500000003
1743279856220,-2.1744672444444446,-9.7374845,-2.7453512444444446
1743279856253,-0.9720458999999999,-11.001357250000002,-2.9628246
1743279856286,-0.323217225,-10.45428175,-2.6324246999999996
1743279856320,-0.05746084,-10.383653,-2.315193
1743279856353,0.452504125,-10.5081515,-2.20266555
1743279856386,0.192733235,-10.32020625,-2.136825
1743279856420,0.51714754,-10.79785,-1.6017209
1743279856453,-0.14484919999999998,-9.683349,-1.009156
1743279856486,-1.3551182,-9.11712,-0.9983821
1743279856520,-1.7621324333333332,-8.962294666666667,-1.3359645666666669
1743279856553,-2.468422,-8.319851,-1.4915876
1743279856586,-2.5689784,-7.8625583500000005,-1.65798465
1743279856620,-2.7868507,-7.4746976,-1.352724
1743279856653,-2.492364,-6.955156,-0.89543146
1743279856686,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279856720,-1.5430630500000002,-8.5856073,-2.8060044
1743279856753,1.2785037,-10.259154,-2.4061728
1743279856786,0.32800564,-9.433155,-2.8060043
1743279856820,-0.12928689,-8.966286,-3.0621839
1743279856853,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279856886,0.50278234,-9.643845,-2.4779987
1743279856920,-0.8164228079999999,-9.855970600000001,-2.2036233199999997
1743279856953,-1.49446072,-10.4066372,-2.80121598
1743279856986,-0.6967127,-11.461043,-3.4763808
1743279857020,-0.19951679766666666,-10.651803666666668,-2.924118333333334
1743279857053,0.24420857,-11.101913,-2.5929205
1743279857086,0.5674258249999999,-11.0276925,-3.4261027
1743279857120,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279857153,1.3742717666666666,-10.792263166666666,-4.3861776
1743279857186,1.1252748,-8.985439,-2.9831753
1743279857220,0.356736025,-8.313866,-2.90416675
1743279857253,-0.27653029,-7.86136135,-2.9532479
1743279857286,-0.90740245,-7.5932105,-2.9616274999999996
1743279857320,-0.8571242,-8.425196,-2.8491
1743279857353,-0.355538965,-8.9447375,-2.7700914
1743279857386,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279857420,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279857453,-0.38187517000000004,-8.67299575,-3.3554736
1743279857486,-0.40701428,-9.469068,-2.3199813
1743279857520,-1.1013328,-8.659827,-2.5067291
1743279857553,-1.6208745,-8.4826565,-2.2816741
1743279857586,-1.6998832,-9.083601,-2.2098482
1743279857620,-1.7956513,-9.543288,-2.0925324
1743279857653,-1.3158532600000001,-10.6168481,-3.0257921
1743279857686,0.1252965533333333,-10.823388,-2.544238366666667
1743279857720,0.8451532,-10.209673666666667,-2.5059311333333336
1743279857753,1.496376,-9.976639,-2.3630772
1743279857786,2.0151197,-9.840169333333334,-1.7948532000000001
1743279857820,2.0829554,-9.44752,-1.9201498
1743279857853,1.5765818500000002,-8.8118595,-1.6962918999999999
1743279857886,0.73382283,-8.3138655,-1.36469505
1743279857920,0.21068975,-7.73806,-1.3479356
1743279857953,0.0418985295,-7.432799,-1.2318168
1743279857986,0.028730418499999997,-7.88051485,-1.09295305
1743279858020,-0.2681506,-7.893683,-1.0342951
1743279858053,-0.04429272499999999,-8.444348999999999,-0.810437275
1743279858086,0.2896984,-9.524134,-1.52510645
1743279858120,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858153,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858186,0.94092125,-10.5704,-1.4269441999999999
1743279858220,0.5386954,-10.278308,-2.2625206
1743279858253,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858286,0.5470751,-10.4111865,-2.37983645
1743279858320,0.019153614,-10.16578,-2.542642
1743279858353,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858386,0.058258906666666666,-10.329384333333334,-2.375048066666667
1743279858420,2.227206125,-12.154763625,-3.5152865
1743279858453,1.9206286120000002,-10.3132631,-3.4294544799999995
1743279858486,0.73262573,-9.2069025,-2.42173485
1743279858520,0.8619126,-8.437167,-2.2649148
1743279858553,0.964863275,-7.856573000000001,-2.35589445
1743279858586,0.830788,-7.6351094,-2.6647465
1743279858620,1.1432313,-7.5046251,-3.1639376
1743279858653,2.42412925,-8.28274075,-3.6224272
1743279858686,3.1615433,-9.050082,-4.36702385
1743279858720,4.036624,-9.995792,-4.189853
1743279858753,4.5190556,-10.684125,-4.3933601499999995
1743279858786,5.09246715,-11.289858,-4.1551372
1743279858820,4.7524905,-11.252748,-4.1611223
1743279858853,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858886,3.2788592,-10.5500495,-3.8977602499999997
1743279858920,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279858953,1.8555063,-10.0508585,-3.004723
1743279858986,1.4053963,-9.416395,-1.8722657
1743279859020,0.89064306,-9.016563,-1.436521
1743279859053,0.6607997,-8.714894,-1.3215994
1743279859086,0.39983168,-8.552089,-1.4628572
1743279859120,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279859153,0.05267242937500001,-6.886921175,-0.72304891875
1743279859186,-0.153827455,-6.569090875,-0.014365209
1743279859220,-0.48841715,-7.0605006,-0.34715924
1743279859253,-1.07739075,-7.74404535,-1.5813702
1743279859286,-1.3000516,-9.868899,-3.193865
1743279859320,-0.76494745,-10.737995,-4.2030209
1743279859353,1.6567875349999999,-16.065094,-6.7169327
1743279859386,4.1455601,-17.523163,-8.2288715
1743279859419,4.4460325,-14.18325,-7.3310456
1743279859453,2.61925675,-10.3190095,-4.59327605
1743279859486,0.7134721,-7.5800424,-3.2848446
1743279859519,0.452504125,-6.901286499999999,-2.05661925
1743279859553,-0.3016693875,-5.11162075,-0.67037647
1743279859586,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279859619,-0.035913025000000015,-5.841851999999999,-1.01992995
1743279859653,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279859686,1.2880806,-6.3302693,-2.348712
1743279859719,2.4827871,-6.4882865,-3.5242648
1743279859753,3.739743,-7.467515,-3.9552212
1743279859786,4.201824,-8.042124,-4.793192
1743279859819,4.132392,-7.57286,-4.4843397
1743279859853,2.4815900500000003,-8.507795999999999,-3.2022447
1743279859886,0.27772737666666664,-11.773885666666667,-4.463589933333333
1743279859919,-1.7585411666666666,-12.381614166666665,-2.61646345
1743279859953,-1.46525145,-8.724471000000001,-1.057040075
1743279859986,-1.4820108,-7.6949644,-1.7645266
1743279860019,-1.1971009000000001,-7.10958195,-1.6543934
1743279860053,-0.89303725,-6.21893885,-0.189141932
1743279860086,-1.7381904,-6.244078,-0.4405331
1743279860119,-2.1212628000000002,-7.0808515,-0.64523737
1743279860153,-1.8411411000000002,-8.748413,-2.6252421
1743279860186,-1.0199299,-12.694057,-6.114791
1743279860219,0.266953485,-14.3304945,-7.818265800000001
1743279860253,0.43813890749999995,-14.817714500000001,-8.722077
1743279860286,0.9624691,-14.1904335,-9.057265
1743279860319,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279860353,0.60693015,-12.017695,-6.98867465
1743279860386,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279860419,0.0047884034,-9.267955,-4.817134
1743279860453,-0.50517654,-7.9631147,-3.916914
1743279860486,-0.47165772,-7.3525934,-2.956839
1743279860519,-0.50517654,-7.038953,-1.8219875
1743279860553,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279860586,-0.2830478454111111,-5.987366422222222,-1.8586985988888887
1743279860619,0.80325465,-9.49420675,-4.0797196499999995
1743279860653,0.433350515,-11.7136315,-4.5178585
1743279860686,-0.15801731,-14.267048,-6.1004257
1743279860719,-0.350750531,-15.528792500000002,-4.77284125
1743279860753,0.439336025,-13.967773,-3.5745430999999996
1743279860786,-0.228646255,-13.3704195,-3.40575195
1743279860819,-0.16519992,-12.555194,-2.8395233
1743279860853,-0.42377370999999997,-10.7978495,-1.8088193499999998
1743279860886,-0.7422025,-9.742006,-1.6448165
1743279860919,-1.03429515,-8.5389205,-1.132457425
1743279860953,-1.091756,-7.4746976,-2.099715
1743279860986,-0.238223065,-7.9583262,-3.0825347499999998
1743279861019,0.7960721,-8.3988595,-3.34110845
1743279861053,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279861086,0.7074866,-8.5137815,-3.8486793
1743279861119,1.3670892,-9.136273,-4.51307
1743279861153,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279861186,1.76332955,-9.2081,-4.09288765
1743279861219,1.922544,-9.476251,-4.972757
1743279861253,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279861286,3.3842041500000004,-10.7966525,-5.2828058
1743279861319,3.678862014285714,-10.083351342857142,-4.9915686
1743279861353,1.7142484,-5.11521195,-2.44447995
1743279861386,0.10295067,-4.429273,-2.0326772
1743279861419,-1.4903905499999999,-5.401319,-2.44447995
1743279861453,-0.63805472,-8.3749175,-3.8738184
1743279861486,-0.521936,-9.251195,-4.197036
1743279861519,-0.42018239,-9.348160499999999,-3.08014045
1743279861553,-0.973243,-8.661025,-3.23097515
1743279861586,0.47405192,-10.54167,-3.5769374
1743279861619,0.91338795,-10.8636905,-4.6603137
1743279861653,3.5924996,-12.856863,-5.94719695
1743279861686,3.821146,-10.654198,-4.0174704
1743279861719,3.0789433500000003,-9.849746,-3.6990416
1743279861753,2.8802247,-10.637438,-4.074931
1743279861786,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279861819,2.3187843,-9.7132765,-3.6942532000000003
1743279861853,1.0079589,-9.634268,-4.261679
1743279861886,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279861919,0.8810662,-9.131485,-5.3318872
1743279861953,0.9504981,-9.715671,-4.771644
1743279861986,0.6895301,-10.613496,-3.2968156
1743279862019,0.318428835,-9.0446955,-2.0877439
1743279862053,-0.358651408,-7.048050860000001,-2.3027431999999997
1743279862086,-1.2485761750000002,-8.614338,-4.20900655
1743279862119,-1.55862535,-11.346121499999999,-4.301183249999999
1743279862153,-1.4221559,-11.358093,-4.2999864
1743279862186,-1.7357962,-10.15620375,-4.1335892
1743279862219,-1.79205995,-12.478579499999999,-5.05296255
1743279862253,-0.2873042,-13.567941,-6.1626754
1743279862286,0.3112462,-12.319365,-5.8885391
1743279862319,-0.49559974,-11.134235,-5.8825536
1743279862353,-0.8846575000000001,-9.178172,-4.9057192999999994
1743279862386,-1.49158765,-7.0329675,-3.27287375
1743279862419,-2.3463178,-6.0645127,-2.5953147
1743279862453,-1.7753006,-7.157465999999999,-2.72101025
1743279862486,-1.2258313,-6.5385647,-3.110068
1743279862519,4.817520151226059,-6.109805331093335,1.5257384141933117
1743279862553,-1.3168109000000001,-7.13711535,-3.7852329
