timestamp,mac,index,imu_timestamp,x,y,z
1743192626147,B0:4A:6A:49:5A:61,53,1743192625631,8.221688,5.9783216,0.61770403
1743192626162,B0:4A:6A:49:5A:61,54,1743192625648,10.484209,4.8147397,1.1779473
1743192626181,B0:4A:6A:49:5A:61,55,1743192625668,7.93199,3.2872388,3.1794999
1743192626206,B0:4A:6A:49:5A:61,56,1743192625689,9.435549,3.9193082,2.099715
1743192626225,B0:4A:6A:49:5A:61,57,1743192625709,9.23683,3.6272156,1.2401965
1743192626249,B0:4A:6A:49:5A:61,58,1743192625731,9.220071,2.621651,2.1284454
1743192626267,B0:4A:6A:49:5A:61,59,1743192625749,9.363723,2.8538885,2.1021092
1743192626315,B0:4A:6A:49:5A:61,60,1743192625768,9.150639,3.2106245,1.9919758
1743192626318,B0:4A:6A:49:5A:61,61,1743192625789,8.631097,3.5913026,2.1092918
1743192626330,B0:4A:6A:49:5A:61,62,1743192625810,9.227253,3.9480386,1.8148049
1743192626347,B0:4A:6A:49:5A:61,63,1743192625830,9.112331,3.8163576,1.9369092
1743192626362,B0:4A:6A:49:5A:61,64,1743192625850,9.109938,3.7684734,1.8219875
1743192626383,B0:4A:6A:49:5A:61,65,1743192625869,9.033323,3.3877954,1.5921441
1743192626405,B0:4A:6A:49:5A:61,66,1743192625889,9.11712,3.3997664,1.8339585
1743192626426,B0:4A:6A:49:5A:61,67,1743192625910,9.100361,3.4835634,1.9321208
1743192626445,B0:4A:6A:49:5A:61,68,1743192625933,8.9519205,3.4931402,1.8435353
1743192626465,B0:4A:6A:49:5A:61,69,1743192625949,8.913613,3.9025488,1.8746599
1743192626487,B0:4A:6A:49:5A:61,70,1743192625970,9.006987,3.8259344,1.5705963
1743192626508,B0:4A:6A:49:5A:61,71,1743192625990,9.100361,3.9360676,1.7142484
1743192626529,B0:4A:6A:49:5A:61,72,1743192626010,8.985439,3.5793316,1.9488802
1743192626561,B0:4A:6A:49:5A:61,73,1743192626031,9.057265,3.6128504,2.054225
1743192626574,B0:4A:6A:49:5A:61,74,1743192626052,8.868123,3.6846764,1.8866309
1743192626585,B0:4A:6A:49:5A:61,75,1743192626071,9.097966,4.211401,1.8650831
1743192626606,B0:4A:6A:49:5A:61,76,1743192626092,8.863335,4.462792,1.7884687
1743192626658,B0:4A:6A:49:5A:61,77,1743192626113,9.205706,4.0557775,1.9369092
1743192626667,B0:4A:6A:49:5A:61,78,1743192626132,8.295909,4.06296,2.042254
1743192626668,B0:4A:6A:49:5A:61,79,1743192626150,8.374918,5.93762,2.4660277
1743192626690,B0:4A:6A:49:5A:61,80,1743192626172,8.707711,3.3303347,2.0614076
1743192626709,B0:4A:6A:49:5A:61,81,1743192626191,9.598354,2.6360161,2.432509
1743192626733,B0:4A:6A:49:5A:61,82,1743192626213,8.655039,2.540248,4.0462008
1743192626745,B0:4A:6A:49:5A:61,83,1743192626231,8.829816,2.8491,0.46208093
1743192626768,B0:4A:6A:49:5A:61,84,1743192626252,9.56723,2.1667526,0.31124622
1743192626784,B0:4A:6A:49:5A:61,85,1743192626271,9.385271,3.3925838,1.2521675
1743192626814,B0:4A:6A:49:5A:61,86,1743192626292,9.215282,3.3375173,1.2545617
1743192626834,B0:4A:6A:49:5A:61,87,1743192626313,8.583213,3.145981,2.5785553
1743192626848,B0:4A:6A:49:5A:61,88,1743192626333,8.604761,2.5833437,2.1092918
1743192626867,B0:4A:6A:49:5A:61,89,1743192626352,7.702147,0.8619126,1.7860745
1743192626889,B0:4A:6A:49:5A:61,90,1743192626375,3.0573955,1.316811,0.035913024
1743192626910,B0:4A:6A:49:5A:61,91,1743192626392,3.4045548,-1.8818425,0.19632454
1743192626924,B0:4A:6A:49:5A:61,92,1743192626412,6.0262055,-4.1299977,-2.1739352
1743192626955,B0:4A:6A:49:5A:61,93,1743192626433,11.116279,-7.747637,-8.365341
1743192626970,B0:4A:6A:49:5A:61,94,1743192626453,11.523293,-8.9758625,-11.168951
1743192627011,B0:4A:6A:49:5A:61,95,1743192626475,11.307815,-2.9783869,-7.608773
1743192627013,B0:4A:6A:49:5A:61,96,1743192626494,10.606314,-1.9536686,-6.8665705
1743192627031,B0:4A:6A:49:5A:61,97,1743192626513,10.546458,-2.1284454,-6.919243
1743192627050,B0:4A:6A:49:5A:61,98,1743192626534,10.405201,7.821857,-1.5753847
1743192627063,B0:4A:6A:49:5A:61,99,1743192626552,10.656591,15.698781,4.390966
1743192627091,B0:4A:6A:49:5A:61,100,1743192626576,10.606314,12.200851,10.187328
1743192627108,B0:4A:6A:49:5A:61,101,1743192626593,11.978191,8.932767,7.9032598
1743192627132,B0:4A:6A:49:5A:61,102,1743192626612,10.778696,9.464279,5.8226986
1743192627150,B0:4A:6A:49:5A:61,103,1743192626633,8.920795,9.267955,9.320627
1743192627168,B0:4A:6A:49:5A:61,104,1743192626654,6.325481,1.8531121,15.940595
1743192627194,B0:4A:6A:49:5A:61,105,1743192626675,5.3342814,-6.5960255,17.405846
1743192627211,B0:4A:6A:49:5A:61,106,1743192626694,4.8841715,-3.5482068,14.17128
1743192627233,B0:4A:6A:49:5A:61,107,1743192626715,7.007828,-4.0174704,8.693346
1743192627250,B0:4A:6A:49:5A:61,108,1743192626735,7.848193,-5.475539,7.57286
1743192627270,B0:4A:6A:49:5A:61,109,1743192626754,4.3957543,-6.0645127,10.6637745
1743192627289,B0:4A:6A:49:5A:61,110,1743192626774,1.2473791,-5.90889,11.822568
1743192627313,B0:4A:6A:49:5A:61,111,1743192626794,0.31124622,-4.3526587,8.075643
1743192627356,B0:4A:6A:49:5A:61,112,1743192626815,-0.18195933,-3.4883518,6.5026517
1743192627369,B0:4A:6A:49:5A:61,113,1743192626836,-1.9871874,-3.8235402,7.8266454
1743192627372,B0:4A:6A:49:5A:61,114,1743192626855,-3.5769374,-4.8338933,7.759608
1743192627387,B0:4A:6A:49:5A:61,115,1743192626877,-4.3239284,-4.232949,6.921637
1743192627411,B0:4A:6A:49:5A:61,116,1743192626895,-5.7029886,-1.6160861,7.5944076
1743192627431,B0:4A:6A:49:5A:61,117,1743192626914,-6.1100025,-2.4612393,6.8689647
1743192627449,B0:4A:6A:49:5A:61,118,1743192626937,-6.3685765,-3.4452562,7.374141
1743192627472,B0:4A:6A:49:5A:61,119,1743192626955,-6.8641763,-3.3806129,8.90643
1743192627492,B0:4A:6A:49:5A:61,120,1743192626976,-6.6726403,-3.0358477,13.63019
1743192627507,B0:4A:6A:49:5A:61,121,1743192626995,-6.0884547,-1.5155296,12.073959
1743192627530,B0:4A:6A:49:5A:61,122,1743192627015,-3.311181,0.18674773,13.318944
1743192627547,B0:4A:6A:49:5A:61,123,1743192627035,-1.5059528,-4.1659107,18.00679
1743192627564,B0:4A:6A:49:5A:61,124,1743192627055,-3.857059,2.954445,15.433024
1743192627592,B0:4A:6A:49:5A:61,125,1743192627076,-6.337452,1.42455,12.193669
1743192627610,B0:4A:6A:49:5A:61,126,1743192627095,-2.3822308,1.9177556,12.117055
1743192627636,B0:4A:6A:49:5A:61,127,1743192627116,-1.8579005,-0.2777274,10.407595
1743192627651,B0:4A:6A:49:5A:61,128,1743192627136,2.4492683,-2.504335,8.0924015
1743192627670,B0:4A:6A:49:5A:61,129,1743192627156,1.4077905,-17.999609,10.424355
1743192627707,B0:4A:6A:49:5A:61,130,1743192627175,-10.462662,0.25617957,7.03177
1743192627711,B0:4A:6A:49:5A:61,131,1743192627195,-9.196129,5.693412,4.271256
1743192627732,B0:4A:6A:49:5A:61,132,1743192627215,-3.0885203,-4.951209,13.730747
1743192627750,B0:4A:6A:49:5A:61,133,1743192627236,-5.1379566,-7.005434,13.979744
1743192627770,B0:4A:6A:49:5A:61,134,1743192627257,-8.396465,-10.848128,3.8594532
1743192627793,B0:4A:6A:49:5A:61,135,1743192627276,0.32800564,4.6662993,5.1762643
1743192627812,B0:4A:6A:49:5A:61,136,1743192627297,25.19179,-0.9911995,14.128184
1743192627857,B0:4A:6A:49:5A:61,137,1743192627317,-3.3782187,-8.145074,11.003751
1743192627865,B0:4A:6A:49:5A:61,138,1743192627338,1.7764976,5.3103395,6.6391215
1743192627877,B0:4A:6A:49:5A:61,139,1743192627357,-0.7565677,-2.6024973,9.050082
1743192627893,B0:4A:6A:49:5A:61,140,1743192627378,0.12449849,-3.3806129,10.13705
1743192627912,B0:4A:6A:49:5A:61,141,1743192627398,4.074931,-1.661576,10.0508585
1743192627970,B0:4A:6A:49:5A:61,142,1743192627417,-2.56419,-6.009446,-2.0925324
1743192627972,B0:4A:6A:49:5A:61,143,1743192627438,1.6448165,0.8595184,10.362105
1743192627973,B0:4A:6A:49:5A:61,144,1743192627457,1.7645266,-3.3207579,8.973468
1743192627992,B0:4A:6A:49:5A:61,145,1743192627477,-0.2705448,-3.550601,10.0748005
1743192628013,B0:4A:6A:49:5A:61,146,1743192627498,1.769315,-5.461174,10.91756
1743192628066,B0:4A:6A:49:5A:61,147,1743192627518,0.320823,-2.6551697,7.067683
1743192628068,B0:4A:6A:49:5A:61,148,1743192627539,0.59855044,-4.259285,5.329493
1743192628075,B0:4A:6A:49:5A:61,149,1743192627559,-0.18435353,-5.7508726,6.703765
1743192628096,B0:4A:6A:49:5A:61,150,1743192627578,5.509058,-8.312668,10.472239
1743192628112,B0:4A:6A:49:5A:61,151,1743192627599,-0.08379706,-5.0397944,6.3709707
1743192628134,B0:4A:6A:49:5A:61,152,1743192627618,5.1140146,-4.098873,9.490616
1743192628154,B0:4A:6A:49:5A:61,153,1743192627639,-0.15562311,-3.892972,10.326192
1743192628169,B0:4A:6A:49:5A:61,154,1743192627657,3.4021606,-2.8538885,7.357382
1743192628191,B0:4A:6A:49:5A:61,155,1743192627677,2.6527755,-7.371747,9.952697
1743192628214,B0:4A:6A:49:5A:61,156,1743192627698,3.016694,-5.475539,9.600749
1743192628235,B0:4A:6A:49:5A:61,157,1743192627718,3.3327289,-6.0956373,10.206482
1743192628253,B0:4A:6A:49:5A:61,158,1743192627739,2.5833437,-4.1491513,6.0525417
1743192628277,B0:4A:6A:49:5A:61,159,1743192627759,1.8052281,-5.085284,10.836157
1743192628295,B0:4A:6A:49:5A:61,160,1743192627778,1.769315,-5.506664,7.716512
1743192628314,B0:4A:6A:49:5A:61,161,1743192627799,3.2513258,-6.751649,7.5824366
1743192628335,B0:4A:6A:49:5A:61,162,1743192627819,1.8866309,-2.813187,8.74123
1743192628353,B0:4A:6A:49:5A:61,163,1743192627839,1.8794483,-4.2425256,8.401254
1743192628376,B0:4A:6A:49:5A:61,164,1743192627859,1.4748282,-4.010288,7.443573
1743192628416,B0:4A:6A:49:5A:61,165,1743192627879,0.17717093,-3.5051112,7.536947
1743192628420,B0:4A:6A:49:5A:61,166,1743192627898,5.8442464,-4.367024,7.3047094
1743192628445,B0:4A:6A:49:5A:61,167,1743192627918,-0.33997664,-4.924873,10.668563
1743192628477,B0:4A:6A:49:5A:61,168,1743192627938,2.7485435,-6.421249,8.6334915
1743192628479,B0:4A:6A:49:5A:61,169,1743192627957,3.466804,-2.9735985,5.815516
1743192628490,B0:4A:6A:49:5A:61,170,1743192627977,0.51714754,-6.205771,9.299079
1743192628508,B0:4A:6A:49:5A:61,171,1743192627997,1.4437037,-4.3646297,9.232041
1743192628527,B0:4A:6A:49:5A:61,172,1743192628017,1.3910311,-3.2585084,8.468291
1743192628556,B0:4A:6A:49:5A:61,173,1743192628040,1.1252748,-4.5561657,8.429984
1743192628571,B0:4A:6A:49:5A:61,174,1743192628058,-0.1388637,-4.8338933,9.3733
1743192628590,B0:4A:6A:49:5A:61,175,1743192628079,0.076614454,-2.3415294,8.930372
1743192628615,B0:4A:6A:49:5A:61,176,1743192628100,-1.0223241,-1.8938135,7.704541
1743192628633,B0:4A:6A:49:5A:61,177,1743192628120,0.04309563,-0.48123455,7.6111674
1743192628651,B0:4A:6A:49:5A:61,178,1743192628140,0.82121116,-2.4732103,8.046912
1743192628677,B0:4A:6A:49:5A:61,179,1743192628160,-0.08619126,-4.1635165,7.6494746
1743192628695,B0:4A:6A:49:5A:61,180,1743192628180,-0.25617957,-1.1372458,7.3909006
1743192628717,B0:4A:6A:49:5A:61,181,1743192628200,0.4189853,1.1348516,7.2233067
1743192628757,B0:4A:6A:49:5A:61,182,1743192628221,1.4437037,-1.340753,8.046912
1743192628761,B0:4A:6A:49:5A:61,183,1743192628241,2.5354595,-1.9081788,9.361329
1743192628777,B0:4A:6A:49:5A:61,184,1743192628261,1.7908629,-4.369418,9.548077
1743192628798,B0:4A:6A:49:5A:61,185,1743192628280,2.195483,-4.6686935,8.532935
1743192628813,B0:4A:6A:49:5A:61,186,1743192628301,1.9488802,-4.912902,8.226477
1743192628834,B0:4A:6A:49:5A:61,187,1743192628321,0.2705448,-5.7125654,8.104373
1743192628858,B0:4A:6A:49:5A:61,188,1743192628341,-0.32561144,-4.19943,7.771579
1743192628877,B0:4A:6A:49:5A:61,189,1743192628361,0.56982,-5.032612,8.439561
1743192628898,B0:4A:6A:49:5A:61,190,1743192628381,0.6823475,-7.764396,8.76996
1743192628914,B0:4A:6A:49:5A:61,191,1743192628401,1.0247183,-8.250419,8.010999
1743192628937,B0:4A:6A:49:5A:61,192,1743192628421,-0.09816227,-6.8186865,7.9391727
1743192628957,B0:4A:6A:49:5A:61,193,1743192628442,0.4213795,-5.032612,7.374141
1743192628978,B0:4A:6A:49:5A:61,194,1743192628461,0.9911995,-5.5497594,7.7667904
1743192629001,B0:4A:6A:49:5A:61,195,1743192628481,1.364695,-5.556942,8.525752
1743192629019,B0:4A:6A:49:5A:61,196,1743192628502,1.7381904,-6.777985,10.158598
1743192629037,B0:4A:6A:49:5A:61,197,1743192628522,2.3822308,-7.690176,11.034876
1743192629058,B0:4A:6A:49:5A:61,198,1743192628543,2.7988217,-7.1514807,11.133038
1743192629077,B0:4A:6A:49:5A:61,199,1743192628562,2.813187,-6.7588315,10.81461
1743192629130,B0:4A:6A:49:5A:61,200,1743192628583,2.657564,-6.363788,10.618284
1743192629132,B0:4A:6A:49:5A:61,201,1743192628602,2.2720973,-6.10282,9.911995
1743192629138,B0:4A:6A:49:5A:61,202,1743192628622,1.8219875,-6.5265937,9.696517
1743192629156,B0:4A:6A:49:5A:61,203,1743192628643,1.3000516,-6.459556,9.710882
1743192629180,B0:4A:6A:49:5A:61,204,1743192628662,1.0199299,-5.899313,9.595961
1743192629194,B0:4A:6A:49:5A:61,205,1743192628682,1.0007763,-5.9783216,8.959103
1743192629218,B0:4A:6A:49:5A:61,206,1743192628703,0.5602432,-6.2943563,8.508993
1743192629240,B0:4A:6A:49:5A:61,207,1743192628723,0.36391866,-6.078878,8.056489
1743192629259,B0:4A:6A:49:5A:61,208,1743192628744,0.16280572,-6.136339,7.4124484
1743192629282,B0:4A:6A:49:5A:61,209,1743192628763,0.4213795,-6.0357823,8.085219
1743192629300,B0:4A:6A:49:5A:61,210,1743192628786,0.8523358,-5.556942,8.231265
1743192629319,B0:4A:6A:49:5A:61,211,1743192628802,0.9624691,-5.4061074,7.893683
1743192629338,B0:4A:6A:49:5A:61,212,1743192628822,1.0342951,-5.0302176,7.1945763
1743192629363,B0:4A:6A:49:5A:61,213,1743192628844,0.9528923,-4.414908,6.7851677
1743192629378,B0:4A:6A:49:5A:61,214,1743192628863,0.92416185,-4.72376,6.8091097
1743192629400,B0:4A:6A:49:5A:61,215,1743192628882,0.8595184,-5.1786585,7.067683
1743192629413,B0:4A:6A:49:5A:61,216,1743192628902,0.9528923,-5.1355624,7.0102224
1743192629445,B0:4A:6A:49:5A:61,217,1743192628922,0.8858546,-4.7309427,7.2664022
1743192629454,B0:4A:6A:49:5A:61,218,1743192628944,0.9840169,-4.987122,7.3406224
1743192629476,B0:4A:6A:49:5A:61,219,1743192628963,1.0151415,-4.596867,7.3669586
1743192629499,B0:4A:6A:49:5A:61,220,1743192628983,1.1109096,-4.4675803,7.067683
1743192629518,B0:4A:6A:49:5A:61,221,1743192629004,1.1994951,-5.1930237,6.919243
1743192629539,B0:4A:6A:49:5A:61,222,1743192629024,1.271321,-6.1123967,7.132327
1743192629558,B0:4A:6A:49:5A:61,223,1743192629044,1.3120226,-6.3829417,7.9272017
1743192629580,B0:4A:6A:49:5A:61,224,1743192629064,1.2473791,-6.9144545,8.377312
1743192629600,B0:4A:6A:49:5A:61,225,1743192629084,1.2761095,-6.715736,8.061277
1743192629621,B0:4A:6A:49:5A:61,226,1743192629104,1.6831238,-6.7253127,7.357382
1743192629643,B0:4A:6A:49:5A:61,227,1743192629125,2.243367,-6.7348895,7.1969705
1743192629659,B0:4A:6A:49:5A:61,228,1743192629144,2.492364,-7.0964136,7.45315
1743192629679,B0:4A:6A:49:5A:61,229,1743192629166,2.2385786,-7.6111674,7.6973586
1743192629701,B0:4A:6A:49:5A:61,230,1743192629185,2.018312,-7.503428,7.4268136
1743192629721,B0:4A:6A:49:5A:61,231,1743192629205,1.9009962,-7.5225816,6.727707
1743192629754,B0:4A:6A:49:5A:61,232,1743192629225,1.9440918,-7.3525934,6.105214
1743192629767,B0:4A:6A:49:5A:61,233,1743192629247,1.958457,-7.261614,6.1626754
1743192629779,B0:4A:6A:49:5A:61,234,1743192629266,2.4899697,-7.4268136,6.143522
1743192629802,B0:4A:6A:49:5A:61,235,1743192629286,2.552219,-7.6231384,6.517017
1743192629820,B0:4A:6A:49:5A:61,236,1743192629305,2.6647465,-7.93199,6.4619503
1743192629843,B0:4A:6A:49:5A:61,237,1743192629326,2.8083985,-7.9726915,6.10282
1743192629861,B0:4A:6A:49:5A:61,238,1743192629348,2.956839,-8.039729,6.0956373
1743192629885,B0:4A:6A:49:5A:61,239,1743192629366,2.56419,-8.228871,6.0764837
1743192629902,B0:4A:6A:49:5A:61,240,1743192629385,2.2266076,-8.09719,6.1387334
1743192629921,B0:4A:6A:49:5A:61,241,1743192629406,2.3918076,-9.02614,5.829881
1743192629943,B0:4A:6A:49:5A:61,242,1743192629427,2.2002714,-8.058883,5.475539
1743192629963,B0:4A:6A:49:5A:61,243,1743192629446,1.3982137,-8.003817,6.591237
1743192629983,B0:4A:6A:49:5A:61,244,1743192629468,2.1547816,-7.690176,5.8634
1743192630001,B0:4A:6A:49:5A:61,245,1743192629487,0.8379706,-9.25359,4.546589
1743192630019,B0:4A:6A:49:5A:61,246,1743192629506,1.2138603,-9.531317,4.1276035
1743192630043,B0:4A:6A:49:5A:61,247,1743192629527,0.25617957,-9.287108,4.9440265
1743192630063,B0:4A:6A:49:5A:61,248,1743192629548,0.16280572,-10.620679,4.7620673
1743192630086,B0:4A:6A:49:5A:61,249,1743192629567,1.3623008,-9.981427,5.2026005
1743192630102,B0:4A:6A:49:5A:61,250,1743192629586,1.6256629,-8.688558,5.161899
1743192630125,B0:4A:6A:49:5A:61,251,1743192629606,1.9393034,-8.090008,4.795586
1743192630143,B0:4A:6A:49:5A:61,252,1743192629627,2.3511062,-8.123527,4.879383
1743192630166,B0:4A:6A:49:5A:61,253,1743192629648,1.958457,-7.565677,6.8905125
1743192630184,B0:4A:6A:49:5A:61,254,1743192629668,1.6089035,-5.2528787,9.100361
1743192630203,B0:4A:6A:49:5A:61,255,1743192629687,3.2489316,-5.2744265,8.860941
1743192630224,B0:4A:6A:49:5A:61,256,1743192629708,3.071761,-4.7668557,8.808268
1743192630243,B0:4A:6A:49:5A:61,257,1743192629727,3.1890767,-3.3997664,8.717288
1743192630262,B0:4A:6A:49:5A:61,258,1743192629749,3.775656,-1.5921441,8.073248
1743192630280,B0:4A:6A:49:5A:61,259,1743192629768,2.621651,-0.6584055,9.301474
1743192630303,B0:4A:6A:49:5A:61,260,1743192629787,1.7357962,2.0685902,9.876082
1743192630327,B0:4A:6A:49:5A:61,261,1743192629808,1.4700398,1.9033904,7.8529816
1743192630345,B0:4A:6A:49:5A:61,262,1743192629829,1.6089035,-0.6847417,8.78672
1743192630365,B0:4A:6A:49:5A:61,263,1743192629848,2.3127987,1.6376339,9.337387
1743192630411,B0:4A:6A:49:5A:61,264,1743192629867,1.0726024,-1.4676456,9.277532
1743192630419,B0:4A:6A:49:5A:61,265,1743192629890,1.9656396,0.047884032,7.536947
1743192630422,B0:4A:6A:49:5A:61,266,1743192629908,1.7405846,-0.89782566,7.575254
1743192630444,B0:4A:6A:49:5A:61,267,1743192629928,2.2266076,-1.7405846,7.2831616
1743192630468,B0:4A:6A:49:5A:61,268,1743192629950,2.0853498,0.016759412,8.487445
1743192630481,B0:4A:6A:49:5A:61,269,1743192629969,2.7724855,0.581791,9.004593
1743192630508,B0:4A:6A:49:5A:61,270,1743192629989,2.327164,0.45489833,8.9519205
1743192630524,B0:4A:6A:49:5A:61,271,1743192630009,2.2816741,1.1994951,11.015722
1743192630537,B0:4A:6A:49:5A:61,272,1743192630027,2.5953147,-3.940856,14.113819
1743192630563,B0:4A:6A:49:5A:61,273,1743192630047,2.5833437,-12.650962,11.336545
1743192630635,B0:4A:6A:49:5A:61,274,1743192630123,-1.328782,-1.4221559,9.562442
1743192630677,B0:4A:6A:49:5A:61,275,1743192630164,-2.954445,3.1603463,8.374918
1743192630683,B0:4A:6A:49:5A:61,276,1743192630169,3.2872388,2.195483,22.972364
1743192630693,B0:4A:6A:49:5A:61,277,1743192630172,-0.23702596,-4.3023806,3.110068
1743192630698,B0:4A:6A:49:5A:61,278,1743192630175,6.2967505,-4.295198,13.457808
1743192630702,B0:4A:6A:49:5A:61,279,1743192630178,4.84347,-2.420538,9.306262
1743192630708,B0:4A:6A:49:5A:61,280,1743192630194,3.1771057,-4.1156325,9.31105
1743192630722,B0:4A:6A:49:5A:61,281,1743192630209,0.5291186,-3.1244333,7.6734166
1743192630743,B0:4A:6A:49:5A:61,282,1743192630230,2.1428106,-2.0709844,9.258378
1743192630766,B0:4A:6A:49:5A:61,283,1743192630249,1.934515,-1.340753,9.586384
1743192630787,B0:4A:6A:49:5A:61,284,1743192630272,1.9656396,-2.1811178,8.588001
1743192630814,B0:4A:6A:49:5A:61,285,1743192630299,1.7381904,-2.6982653,9.540894
1743192630831,B0:4A:6A:49:5A:61,286,1743192630317,1.388637,-3.0765493,8.647857
1743192630853,B0:4A:6A:49:5A:61,287,1743192630340,1.388637,-2.3080103,7.991845
1743192630885,B0:4A:6A:49:5A:61,288,1743192630365,1.9728222,-2.8634653,8.678981
1743192630894,B0:4A:6A:49:5A:61,289,1743192630380,2.1380222,-3.41892,8.734048
1743192630924,B0:4A:6A:49:5A:61,290,1743192630412,1.8267759,-3.1316159,9.382876
1743192630950,B0:4A:6A:49:5A:61,291,1743192630434,1.2808979,-3.2249897,9.346964
1743192630995,B0:4A:6A:49:5A:61,292,1743192630483,1.3311762,-2.9113493,8.12592
1743192631040,B0:4A:6A:49:5A:61,293,1743192630523,3.0502129,-2.0111294,9.358934
1743192631072,B0:4A:6A:49:5A:61,294,1743192630562,3.394978,-2.6551697,9.212888
