sw_epoch_ms,wrist_position,sensor_type,value_X_Axis,value_Y_Axis,value_Z_Axis,seq_num,server_epoch_ms,filled_server_epoch_ms
82617520236358,right,acc,-5.898717403411865,-0.4763281345367431,7.819758415222168,49,1701203048975000.0,1701203048975000
82617540316925,right,acc,-6.011840343475342,-2.2242133617401123,8.678980827331543,50,1701203048975000.0,1701203048975000
82617540316925,right,acc,-5.898717403411865,-0.4763281345367431,7.819758415222168,51,1701203048975000.0,1701203048975000
82617540316925,right,acc,0.2455678284168243,-0.977384388446808,-0.9553932547569276,52,1701203048975000.0,1701203048975000
82617560366973,right,acc,-6.011840343475342,-2.2242133617401123,8.678980827331543,53,1701203048975000.0,1701203048975000
82617560366973,right,acc,-5.898717403411865,-0.4763281345367431,7.819758415222168,54,1701203049006000.0,1701203049006000
82617560366973,right,acc,0.2455678284168243,-0.977384388446808,-0.9553932547569276,55,1701203049006000.0,1701203049006000
82617580447540,right,acc,-6.011840343475342,-2.2242133617401123,8.678980827331543,56,1701203049006000.0,1701203049006000
82617580447540,right,acc,-5.898717403411865,-0.5626311302185059,7.935352802276611,57,1701203049006000.0,1701203049006000
82617580447540,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,58,1701203049006000.0,1701203049006000
82617600528106,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,59,1701203049006000.0,1701203049006000
82617600528106,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,60,1701203049006000.0,1701203049006000
82617600528106,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,61,1701203049006000.0,1701203049006000
82617620608673,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,62,1701203049006000.0,1701203049006000
82617620608673,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,63,1701203049006000.0,1701203049006000
82617620608673,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,64,1701203049006000.0,1701203049006000
82617640658721,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,65,1701203049006000.0,1701203049006000
82617640658721,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,66,1701203049006000.0,1701203049006000
82617640658721,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,67,1701203049006000.0,1701203049006000
82617660739288,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,68,1701203049006000.0,1701203049006000
82617660739288,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,69,1701203049006000.0,1701203049006000
82617660739288,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,70,1701203049038000.0,1701203049038000
82617680819854,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,71,1701203049038000.0,1701203049038000
82617680819854,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,72,1701203049038000.0,1701203049038000
82617680819854,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,73,1701203049038000.0,1701203049038000
82617700900421,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,74,1701203049038000.0,1701203049038000
82617700900421,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,75,1701203049038000.0,1701203049038000
82617700900421,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,76,1701203049038000.0,1701203049038000
82617720950470,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,77,1701203049038000.0,1701203049038000
82617720950470,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,78,1701203049038000.0,1701203049038000
82617720950470,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,79,1701203049038000.0,1701203049038000
82617741031036,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,80,1701203049038000.0,1701203049038000
82617741031036,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,81,1701203049038000.0,1701203049038000
82617741031036,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,82,1701203049038000.0,1701203049038000
82617761111602,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,83,1701203049038000.0,1701203049038000
82617761111602,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,84,1701203049038000.0,1701203049038000
82617761111602,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,85,1701203049038000.0,1701203049038000
82617781192169,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,86,1701203049069000.0,1701203049069000
82617781192169,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,87,1701203049069000.0,1701203049069000
82617781192169,right,acc,-5.734457969665527,-0.5626311302185059,7.935352802276611,88,1701203049069000.0,1701203049069000
82617801272735,right,acc,-5.12119722366333,-1.7286136150360107,7.4316020011901855,89,1701203049069000.0,1701203049069000
82617801272735,right,acc,0.4337143301963806,-0.6890559792518616,-0.7220427393913269,90,1701203049069000.0,1701203049069000
82617821353302,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,91,1701203049069000.0,1701203049069000
82617821353302,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,92,1701203049069000.0,1701203049069000
82617821353302,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,93,1701203049069000.0,1701203049069000
82617841433868,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,94,1701203049069000.0,1701203049069000
82617841433868,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,95,1701203049069000.0,1701203049069000
82617841433868,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,96,1701203049069000.0,1701203049069000
82617861514434,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,97,1701203049069000.0,1701203049069000
82617861514434,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,98,1701203049069000.0,1701203049069000
82617861514434,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,99,1701203049069000.0,1701203049069000
82617881595001,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,100,1701203049069000.0,1701203049069000
82617881595001,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,101,1701203049069000.0,1701203049069000
82617881595001,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,102,1701203049069000.0,1701203049069000
82617901614532,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,103,1701203049101000.0,1701203049101000
82617901614532,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,104,1701203049101000.0,1701203049101000
82617901614532,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,105,1701203049101000.0,1701203049101000
82617921725616,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,106,1701203049101000.0,1701203049101000
82617921725616,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,107,1701203049101000.0,1701203049101000
82617921725616,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,108,1701203049101000.0,1701203049101000
82617941806182,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,109,1701203049101000.0,1701203049101000
82617941806182,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,110,1701203049101000.0,1701203049101000
82617941806182,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,111,1701203049101000.0,1701203049101000
82617961917266,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,112,1701203049101000.0,1701203049101000
82617961917266,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,113,1701203049101000.0,1701203049101000
82617961917266,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,114,1701203049101000.0,1701203049101000
82617981997833,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,115,1701203049101000.0,1701203049101000
82617981997833,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,116,1701203049101000.0,1701203049101000
82617981997833,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,117,1701203049101000.0,1701203049101000
82618002078399,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,118,1701203049101000.0,1701203049101000
82618002078399,right,acc,-5.617945671081543,-0.5781068205833435,8.017160415649414,119,1701203049101000.0,1701203049101000
82618002078399,right,acc,0.1930334120988845,-0.5436700582504272,-0.4801400899887085,120,1701203049101000.0,1701203049101000
82618022189483,right,acc,-5.032611846923828,-0.8786720037460327,7.268796443939209,121,1701203049132000.0,1701203049132000
82618022189483,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,122,1701203049132000.0,1701203049132000
82618022189483,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,123,1701203049132000.0,1701203049132000
82618042239532,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,124,1701203049132000.0,1701203049132000
82618042239532,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,125,1701203049132000.0,1701203049132000
82618042239532,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,126,1701203049132000.0,1701203049132000
82618062350616,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,127,1701203049132000.0,1701203049132000
82618062350616,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,128,1701203049132000.0,1701203049132000
82618062350616,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,129,1701203049132000.0,1701203049132000
82618082492218,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,130,1701203049132000.0,1701203049132000
82618082492218,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,131,1701203049132000.0,1701203049132000
82618082492218,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,132,1701203049132000.0,1701203049132000
82618102572784,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,133,1701203049132000.0,1701203049132000
82618102572784,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,134,1701203049132000.0,1701203049132000
82618102572784,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,135,1701203049132000.0,1701203049132000
82618122622833,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,136,1701203049132000.0,1701203049132000
82618122622833,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,137,1701203049132000.0,1701203049132000
82618122622833,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,138,1701203049132000.0,1701203049132000
82618142703399,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,139,1701203049163000.0,1701203049163000
82618142703399,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,140,1701203049163000.0,1701203049163000
82618142703399,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,141,1701203049163000.0,1701203049163000
82618162783966,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,142,1701203049163000.0,1701203049163000
82618162783966,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,143,1701203049163000.0,1701203049163000
82618162783966,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,144,1701203049163000.0,1701203049163000
82618182864532,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,145,1701203049163000.0,1701203049163000
82618182864532,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,146,1701203049163000.0,1701203049163000
82618182864532,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,147,1701203049163000.0,1701203049163000
82618202945098,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,148,1701203049163000.0,1701203049163000
82618202945098,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,149,1701203049163000.0,1701203049163000
82618202945098,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,150,1701203049163000.0,1701203049163000
82618223056182,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,151,1701203049163000.0,1701203049163000
82618223056182,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,152,1701203049163000.0,1701203049163000
82618223056182,right,acc,0.0305432621389627,-0.6108652353286743,-0.2272418737411499,153,1701203049163000.0,1701203049163000
82618243106231,right,acc,-4.378994941711426,-0.0143652101978659,8.214506149291992,154,1701203049163000.0,1701203049163000
82618243106231,right,acc,-5.515701770782471,-0.5931463241577148,8.08675479888916,155,1701203049163000.0,1701203049163000
82618243106231,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,156,1701203049179000.0,1701203049179000
82618263186798,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,157,1701203049179000.0,1701203049179000
82618263186798,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,158,1701203049179000.0,1701203049179000
82618263186798,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,159,1701203049179000.0,1701203049179000
82618283267364,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,160,1701203049179000.0,1701203049179000
82618283267364,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,161,1701203049179000.0,1701203049179000
82618283267364,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,162,1701203049179000.0,1701203049179000
82618303347930,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,163,1701203049179000.0,1701203049179000
82618303347930,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,164,1701203049179000.0,1701203049179000
82618303347930,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,165,1701203049179000.0,1701203049179000
82618323428497,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,166,1701203049179000.0,1701203049179000
82618323428497,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,167,1701203049179000.0,1701203049179000
82618323428497,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,168,1701203049179000.0,1701203049179000
82618343539581,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,169,1701203049194000.0,1701203049194000
82618343539581,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,170,1701203049194000.0,1701203049194000
82618343539581,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,171,1701203049194000.0,1701203049194000
82618363589630,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,172,1701203049210000.0,1701203049210000
82618363589630,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,173,1701203049210000.0,1701203049210000
82618363589630,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,174,1701203049210000.0,1701203049210000
82618383700714,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,175,1701203049210000.0,1701203049210000
82618383700714,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,176,1701203049210000.0,1701203049210000
82618383700714,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,177,1701203049210000.0,1701203049210000
82618403811798,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,178,1701203049210000.0,1701203049210000
82618403811798,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,179,1701203049210000.0,1701203049210000
82618403811798,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,180,1701203049210000.0,1701203049210000
82618423861846,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,181,1701203049210000.0,1701203049210000
82618423861846,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,182,1701203049210000.0,1701203049210000
82618423861846,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,183,1701203049210000.0,1701203049210000
82618443972930,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,184,1701203049210000.0,1701203049210000
82618443972930,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,185,1701203049210000.0,1701203049210000
82618443972930,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,186,1701203049210000.0,1701203049210000
82618464022979,right,acc,-3.641580820083618,-0.4620809257030487,8.370129585266113,187,1701203049210000.0,1701203049210000
82618464022979,right,acc,-5.401808738708496,-0.6119049191474915,8.161888122558594,188,1701203049210000.0,1701203049210000
82618464022979,right,acc,-0.0403171069920063,-0.3445279896259308,0.0647517144680023,189,1701203049241000.0,1701203049241000
82618484103546,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,190,1701203049241000.0,1701203049241000
82618484103546,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,191,1701203049241000.0,1701203049241000
82618484103546,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,192,1701203049241000.0,1701203049241000
82618504184112,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,193,1701203049241000.0,1701203049241000
82618504184112,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,194,1701203049241000.0,1701203049241000
82618504184112,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,195,1701203049241000.0,1701203049241000
82618524264679,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,196,1701203049241000.0,1701203049241000
82618524264679,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,197,1701203049241000.0,1701203049241000
82618524264679,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,198,1701203049241000.0,1701203049241000
82618544375762,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,199,1701203049241000.0,1701203049241000
82618544375762,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,200,1701203049241000.0,1701203049241000
82618544375762,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,201,1701203049241000.0,1701203049241000
82618564425811,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,202,1701203049241000.0,1701203049241000
82618564425811,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,203,1701203049241000.0,1701203049241000
82618564425811,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,204,1701203049241000.0,1701203049241000
82618584567413,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,206,1701203049351000.0,1701203049351000
82618604647979,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,207,1701203049351000.0,1701203049351000
82618604647979,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,208,1701203049351000.0,1701203049351000
82618604647979,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,209,1701203049351000.0,1701203049351000
82618624728546,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,210,1701203049398000.0,1701203049398000
82618624728546,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,211,1701203049398000.0,1701203049398000
82618624728546,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,212,1701203049445000.0,1701203049445000
82618644809112,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,213,1701203049445000.0,1701203049445000
82618644809112,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,214,1701203049497000.0,1701203049497000
82618644809112,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,215,1701203049497000.0,1701203049497000
82618664889679,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,216,1701203049497000.0,1701203049497000
82618664889679,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,217,1701203049559000.0,1701203049559000
82618664889679,right,acc,-0.1771509200334549,0.2357939779758453,0.2260201424360275,218,1701203049564000.0,1701203049564000
82618685000762,right,acc,-3.354276657104492,-0.1436520963907241,8.022970199584961,219,1701203049564000.0,1701203049564000
82618685000762,right,acc,-5.340296745300293,-0.6089257001876831,8.202489852905273,220,1701203049654000.0,1701203049654000
82618685000762,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,221,1701203049654000.0,1701203049654000
82618705081329,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,222,1701203049654000.0,1701203049654000
82618705081329,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,223,1701203049654000.0,1701203049654000
82618705081329,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,224,1701203049664000.0,1701203049664000
82618725131378,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,225,1701203049764000.0,1701203049764000
82618725131378,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,226,1701203049764000.0,1701203049764000
82618725131378,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,227,1701203049764000.0,1701203049764000
82618745211944,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,228,1701203049764000.0,1701203049764000
82618745211944,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,229,1701203049764000.0,1701203049764000
82618745211944,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,230,1701203049811000.0,1701203049811000
82618765261993,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,231,1701203049811000.0,1701203049811000
82618765261993,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,232,1701203049811000.0,1701203049811000
82618765261993,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,233,1701203049857000.0,1701203049857000
82618785342559,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,234,1701203049857000.0,1701203049857000
82618785342559,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,235,1701203049905000.0,1701203049905000
82618785342559,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,236,1701203049905000.0,1701203049905000
82618805453643,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,237,1701203049952000.0,1701203049952000
82618805453643,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,238,1701203049952000.0,1701203049952000
82618805453643,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,239,1701203049952000.0,1701203049952000
82618825534210,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,240,1701203049999000.0,1701203049999000
82618825534210,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,241,1701203049999000.0,1701203049999000
82618825534210,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,242,1701203050046000.0,1701203050046000
82618845614776,right,acc,-3.227383852005005,-0.2489969730377197,6.813898086547852,243,1701203050046000.0,1701203050046000
82618845614776,right,acc,-5.382444381713867,-0.6130810379981995,8.174583435058594,244,1701203050093000.0,1701203050093000
82618845614776,right,acc,-0.304210901260376,0.8038986921310425,0.3726277947425842,245,1701203050093000.0,1701203050093000
